abbrev,id,level,name,parent,slug
,805,l,Hayneville,159,hayneville
,806,l,Tuskegee,159,tuskegee
,807,l,Hamilton,159,hamilton
,808,l,Midfield,159,midfield
,809,l,Mobile,159,mobile
,810,l,Monroeville,159,monroeville
,811,l,Montgomery,159,montgomery
,812,l,Mountain Brook,159,mountain-brook
,813,l,Muscle Shoals,159,muscle-shoals
,814,l,Opp,159,opp
,815,l,Oxford,159,oxford
,816,l,Pell City,159,pell-city
,817,l,Marion,159,marion
,818,l,Phenix City,159,phenix-city
,819,l,Carrollton,159,carrollton
,820,l,Piedmont,159,piedmont
,821,l,Troy,159,troy
,822,l,Wedowee,159,wedowee
,823,l,Roanoke,159,roanoke
,824,l,Sheffield,159,sheffield
,825,l,Columbiana,159,columbiana
,826,l,Ashville,159,ashville
,827,l,Livingston,159,livingston
,828,l,Sylacauga,159,sylacauga
,829,l,Talladega,159,talladega
,830,l,Dadeville,159,dadeville
,831,l,Tallassee,159,tallassee
,832,l,Tarrant,159,tarrant
,833,l,Thomasville,159,thomasville
,834,l,Tuscaloosa,159,tuscaloosa
,835,l,Vestavia Hills,159,vestavia-hills
,836,l,Chatom,159,chatom
,837,l,Camden,159,camden
,838,l,Winfield,159,winfield
,839,l,Double Springs,159,double-springs
,840,l,Arley,159,arley
,841,l,Cordova,159,cordova
,842,l,Sumiton,159,sumiton
,843,l,Childersburg,159,childersburg
,844,l,Lincoln,159,lincoln
,845,l,Lineville,159,lineville
,846,l,Ariton,159,ariton
,847,l,Headland,159,headland
,848,l,Brundidge,159,brundidge
,849,l,Clio,159,clio
,850,l,Louisville,159,louisville
,851,l,Midland City,159,midland-city
,852,l,Newton,159,newton
,853,l,Brantley,159,brantley
,854,l,Florala,159,florala
,855,l,Hartford,159,hartford
,856,l,Samson,159,samson
,857,l,Slocomb,159,slocomb
,858,l,Goodwater,159,goodwater
,859,l,Millbrook,159,millbrook
,860,l,Leighton,159,leighton
,861,l,Rogersville,159,rogersville
,862,l,Kennedy,159,kennedy
,863,l,Guin,159,guin
,864,l,Millport,159,millport
,865,l,Sulligent,159,sulligent
,866,l,Red Bay,159,red-bay
,867,l,Robertsdale,159,robertsdale
,868,l,Daphne,159,daphne
,869,l,Fairhope,159,fairhope
,870,l,Foley,159,foley
,871,l,Loxley,159,loxley
,872,l,Silverhill,159,silverhill
,873,l,Gulf Shores,159,gulf-shores
,874,l,Adamsville,159,adamsville
,876,l,Fultondale,159,fultondale
,877,l,Gardendale,159,gardendale
,878,l,Graysville,159,graysville
,879,l,Hueytown,159,hueytown
,880,l,Irondale,159,irondale
,881,l,Pleasant Grove,159,pleasant-grove
,882,l,Warrior,159,warrior
,883,l,Collinsville,159,collinsville
,884,l,Geraldine,159,geraldine
,885,l,Atmore,159,atmore
,886,l,Flomaton,159,flomaton
,887,l,Rainbow City,159,rainbow-city
,888,l,Alabaster,159,alabaster
,889,l,Calera,159,calera
,890,l,Helena,159,helena
,891,l,Vincent,159,vincent
,892,l,Montevallo,159,montevallo
,893,l,Pelham,159,pelham
,894,l,Wilsonville,159,wilsonville
,895,l,Aliceville,159,aliceville
,896,l,Gordo,159,gordo
,897,l,Reform,159,reform
,898,l,Moody,159,moody
,899,l,Odenville,159,odenville
,900,l,York,159,york
,901,l,Akron,159,akron
,903,l,Cherokee,159,cherokee
,904,l,Citronelle,159,citronelle
,905,l,Jackson,159,jackson
,906,l,Woodville,159,woodville
,907,l,Irvington,159,irvington
,908,l,Moundville,159,moundville
,909,l,Uniontown,159,uniontown
,910,l,Prichard,159,prichard
,911,l,White Hall,159,white-hall
,912,l,Stevenson,159,stevenson
,913,l,Killen,159,killen
,914,l,Lexington,159,lexington
,915,l,Valley,159,valley
,916,l,Hokes Bluff,159,hokes-bluff
,917,l,Ragland,159,ragland
,918,l,Ider,159,ider
,919,l,Grant,159,grant
,920,l,Courtland,159,courtland
,921,l,Eva,159,eva
,922,l,Crossville,159,crossville
,923,l,Walnut Grove,159,walnut-grove
,924,l,Orange Beach,159,orange-beach
,925,l,Satsuma,159,satsuma
,926,l,Falkville,159,falkville
,927,l,Springville,159,springville
,928,l,Bridgeport,159,bridgeport
,929,l,West Blocton,159,west-blocton
,930,l,Carbon Hill,159,carbon-hill
,931,l,Ohatchee,159,ohatchee
,932,l,Somerville,159,somerville
,933,l,Chelsea,159,chelsea
,934,l,Dutton,159,dutton
,935,l,Fort Deposit,159,fort-deposit
,936,l,Summerdale,159,summerdale
,937,l,Pinson,159,pinson
,938,l,Eclectic,159,eclectic
,939,l,Hobson City,159,hobson-city
,940,l,Munford,159,munford
,941,l,Southside,159,southside
,942,l,Steele,159,steele
,943,l,Mount Vernon,159,mount-vernon
,944,l,Priceville,159,priceville
,945,l,Sardis City,159,sardis-city
,946,l,Green Pond,159,green-pond
,947,l,Blountsville,159,blountsville
,948,l,California City,52,california-city
,949,l,City of Appleton,146,city-of-appleton
,950,l,Outagamie County,146,outagamie-county
,951,l,Sunbury,126,sunbury
,952,l,Buzzards Bay,1,buzzards-bay
,953,l,Roxbury Crossing,1,roxbury-crossing
,955,l,Troy,16,troy
,956,l,Bethlehem,16,bethlehem
,957,l,Amelia County,128,amelia-county
,958,l,Amherst County,128,amherst-county
,959,l,Appomattox County,128,appomattox-county
,960,l,Augusta County,128,augusta-county
,961,l,Bath County,128,bath-county
,962,l,Bedford County,128,bedford-county
,963,l,Bland County,128,bland-county
,964,l,Botetourt County,128,botetourt-county
,965,l,Brunswick County,128,brunswick-county
,966,l,Buchanan County,128,buchanon-county
,967,l,Buckingham County,128,buckingham-county
,968,l,Campbell County,128,campbell-county
,969,l,Caroline County,128,caroline-county
,970,l,Carroll County,128,carroll-county
,971,l,Charles City County,128,charles-city-county
,972,l,Charlotte County,128,charlotte-county
,973,l,Clarke County,128,clarke-county
,974,l,Craig County,128,craig-county
,975,l,Culpeper County,128,culpeper-county
,976,l,Cumberland County,128,cumberland-county
,977,l,Dickenson County,128,dickenson-county
,978,l,Dinwiddie County,128,dinwiddie-county
,979,l,Essex County,128,essex-county
,980,l,Fauquier County,128,fauquier-county
,981,l,Floyd County,128,floyd-county
,982,l,Fluvanna County,128,fluvanna-county
,983,l,Franklin County,128,franklin-county
,984,l,Frederick County,128,frederick-county
,985,l,Giles County,128,giles-county
,986,l,Gloucester County,128,gloucester-county
,987,l,Goochland County,128,goochland-county
,988,l,Grayson County,128,grayson-county
,989,l,Greene County,128,greene-county
,990,l,Greensville County,128,greensville-county
,991,l,Halifax County,128,halifax-county
,992,l,Hanover County,128,hanover-county
,993,l,Henry County,128,henry-county
,994,l,Highland County,128,highland-county
,995,l,Isle of Wight County,128,isle-of-wight-county
,996,l,James City County,128,james-city-county
,997,l,King and Queen County,128,king-and-queen-county
,998,l,King George County,128,king-george-county
,999,l,King William County,128,king-william-county
,1000,l,Lancaster County,128,lancaster-county
,1001,l,Lee County,128,lee-county
,1002,l,Louisa County,128,louisa-county
,1003,l,Lunenburg County,128,lunenburg-county
,1004,l,Madison County,128,madison-county
,1005,l,Mathews County,128,mathews-county
,1006,l,Mecklenburg County,128,mecklenburg-county
,1007,l,Middlesex County,128,middlesex-county
,1008,l,Nelson County,128,nelson-county
,1009,l,New Kent County,128,new-kent-county
,1010,l,Northampton County,128,northampton-county
,1011,l,Northumberland County,128,northumberland-county
,1012,l,Nottoway County,128,nottoway-county
,1013,l,Orange County,128,orange-county
,1014,l,Page County,128,page-county
,1015,l,Patrick County,128,patrick-county
,1016,l,Pittsylvania County,128,pittsylvania-county
,1017,l,Powhatan County,128,powhatan-county
,1018,l,Prince Edward County,128,prince-edward-county
,1019,l,Prince George County,128,prince-george-county
,1020,l,Pulaski County,128,pulaski-county
,1021,l,Rappahannock County,128,rappahannock-county
,1022,l,Richmond County,128,richmond-county
,1023,l,Roanoke County,128,roanoke-county
,1024,l,Rockbridge County,128,rockbridge-county
,1025,l,Rockingham County,128,rockingham-county
,1026,l,Scott County,128,scott-county
,1027,l,Shenandoah County,128,shenandoah-county
,1028,l,Smyth County,128,smyth-county
,1029,l,Southampton County,128,southampton-county
,1030,l,Spotsylvania County,128,spotsylvania-county
,1031,l,Surry County,128,surry-county
,1032,l,Sussex County,128,sussex-county
,1033,l,Tazewell County,128,tazewell-county
,1034,l,Warren County,128,warren-county
,1035,l,Washington County,128,washington-county
,1036,l,Westmoreland County,128,westmoreland-county
,1037,l,Wise County,128,wise-county
,1038,l,Wythe County,128,wythe-county
,1039,l,York County,128,york-county
,1040,l,Alexandria County,128,alexandria-county
,1041,l,Bristol County,128,bristol-county
,1042,l,Buena Vista County,128,buena-vista-county
,1043,l,Charlottesville County,128,charlottesville-county
,1044,l,Colonial Heights County,128,colonial-heights-county
,1045,l,Covington County,128,covington-county
,1046,l,Danville County,128,danville-county
,1047,l,Emporia  County,128,emporia-county
,1050,l,Falls Church County,128,falls-church-county
,1052,l,Fredericksburg County,128,fredericksburg-county
,1053,l,Galax County,128,galax-county
,1054,l,Hampton County,128,hampton-county
,1055,l,Harrisonburg County,128,harrisonburg-county
,1056,l,Hopewell County,128,hopewell-county
,1057,l,Lexington County,128,lexington-county
,1058,l,Lynchburg County,128,lynchburg-county
,1059,l,Manassas County,128,manassas-county
,1060,l,Manassas Park County,128,manassas-park-county
,1061,l,Martinsville County,128,martinsville-county
,1062,l,Norton County,128,norton-county
,1063,l,Petersburg County,128,petersburg-county
,1064,l,Poquoson County,128,poquoson-county
,1065,l,Portsmouth County,128,portsmouth-county
,1066,l,Radford County,128,radford-county
,1067,l,Salem County,128,salem-county
,1068,l,Staunton County,128,staunton-county
,1069,l,Suffolk County,128,suffolk-county
,1070,l,Waynesboro County,128,waynesboro-county
,1071,l,Williamsburg County,128,williamsburg-county
,1072,l,Winchester County,128,winchester-county
,1073,l,Union County,229,union-county
,1074,l,Sea Isle City,229,sea-isle-city
,1075,l,Cape May,229,cape-may
,1076,l,Pennsauken Township,229,pennsauken-township
,1077,l,Watchung,229,watchung
,1078,l,Bradley Beach,229,bradley-beach
,1079,l,Westmoreland County,126,westmorel-county
,1080,l,Bernardsville,229,bernardsville
,1081,l,East Brunswick,229,east-brunswick
,1082,l,Neenah,146,neenah
,1083,l,Winnebago County,146,winnebago-county
,1084,l,Danville,128,danville-2
,1085,l,Ada,156,ada
,1086,l,Adams,156,adams
,1087,l,Adrian,156,adrian
,1088,l,Afton,156,afton
,1089,l,Aitkin,156,aitkin
,1090,l,Akeley,156,akeley
,1091,l,Albany,156,albany
,1092,l,Alberta,156,alberta
,1093,l,Albert Lea,156,albert-lea
,1094,l,Albertville,156,albertville
,1095,l,Alden,156,alden
,1096,l,Aldrich,156,aldrich
,1097,l,Alexandria,156,alexandria
,1098,l,Alpha,156,alpha
,1099,l,Altura,156,altura
,1100,l,Alvarado,156,alvarado
,1101,l,Amboy,156,amboy
,1102,l,Andover,156,andover
,1103,l,Annandale,156,annandale
,1104,l,Anoka,156,anoka
,1105,l,Appleton,156,appleton
,1106,l,Apple Valley,156,apple-valley
,1107,l,Arco,156,arco
,1108,l,Arden Hills,156,arden-hills
,1109,l,Argyle,156,argyle
,1110,l,Arlington,156,arlington
,1111,l,Ashby,156,ashby
,1112,l,Askov,156,askov
,1113,l,Atwater,156,atwater
,1114,l,Audubon,156,audubon
,1115,l,Aurora,156,aurora
,1116,l,Austin,156,austin
,1117,l,Avoca,156,avoca
,1118,l,Avon,156,avon
,1119,l,Babbitt,156,babbitt
,1120,l,Backus,156,backus
,1121,l,Badger,156,badger
,1122,l,Bagley,156,bagley
,1123,l,Balaton,156,balaton
,1124,l,Barnesville,156,barnesville
,1125,l,Barnum,156,barnum
,1126,l,Barrett,156,barrett
,1127,l,Barry,156,barry
,1128,l,Battle Lake,156,battle-lake
,1129,l,Baudette,156,baudette
,1130,l,Baxter,156,baxter
,1131,l,Bayport,156,bayport
,1132,l,Beardsley,156,beardsley
,1133,l,Beaver Bay,156,beaver-bay
,1134,l,Beaver Creek,156,beaver-creek
,1135,l,Becker,156,becker
,1136,l,Bejou,156,bejou
,1137,l,Belgrade,156,belgrade
,1138,l,Bellechester,156,bellechester
,1139,l,Belle Plaine,156,belle-plaine
,1140,l,Bellingham,156,bellingham
,1141,l,Beltrami,156,beltrami
,1142,l,Belview,156,belview
,1143,l,Bemidji,156,bemidji
,1144,l,Bena,156,bena
,1145,l,Benson,156,benson
,1146,l,Beroun,156,beroun
,1147,l,Bertha,156,bertha
,1148,l,Bethel,156,bethel
,1149,l,Bigelow,156,bigelow
,1150,l,Big Falls,156,big-falls
,1151,l,Bigfork,156,bigfork
,1152,l,Big Lake,156,big-lake
,1153,l,Bingham Lake,156,bingham-lake
,1154,l,Birchwood Village,156,birchwood-village
,1155,l,Bird Island,156,bird-island
,1156,l,Biscay,156,biscay
,1157,l,Biwabik,156,biwabik
,1158,l,Blackduck,156,blackduck
,1159,l,Blaine,156,blaine
,1160,l,Blomkest,156,blomkest
,1161,l,Blooming Prairie,156,blooming-prairie
,1162,l,Blue Earth,156,blue-earth
,1163,l,Bluffton,156,bluffton
,1164,l,Bock,156,bock
,1165,l,Borup,156,borup
,1166,l,Bovey,156,bovey
,1167,l,Bowlus,156,bowlus
,1168,l,Boyd,156,boyd
,1169,l,Boy River,156,boy-river
,1170,l,Braham,156,braham
,1171,l,Brainerd,156,brainerd
,1172,l,Brandon,156,brandon
,1173,l,Breckenridge,156,breckenridge
,1174,l,Breezy Point,156,breezy-point
,1175,l,Brewster,156,brewster
,1176,l,Bricelyn,156,bricelyn
,1177,l,Brooklyn Center,156,brooklyn-center
,1178,l,Brooklyn Park,156,brooklyn-park
,1179,l,Brook Park,156,brook-park
,1180,l,Brooks,156,brooks
,1181,l,Brookston,156,brookston
,1182,l,Brooten,156,brooten
,1183,l,Browerville,156,browerville
,1184,l,Brownsdale,156,brownsdale
,1185,l,Browns Valley,156,browns-valley
,1186,l,Brownsville,156,brownsville
,1187,l,Brownton,156,brownton
,1188,l,Bruno,156,bruno
,1189,l,Buckman,156,buckman
,1190,l,Buffalo,156,buffalo
,1191,l,Buffalo Lake,156,buffalo-lake
,1192,l,Buhl,156,buhl
,1193,l,Burnsville,156,burnsville
,1194,l,Burtrum,156,burtrum
,1195,l,Butterfield,156,butterfield
,1196,l,Byron,156,byron
,1197,l,Caledonia,156,caledonia
,1198,l,Callaway,156,callaway
,1199,l,Calumet,156,calumet
,1200,l,Cambridge,156,cambridge
,1201,l,Campbell,156,campbell
,1202,l,Canby,156,canby
,1203,l,Cannon Falls,156,cannon-falls
,1204,l,Canton,156,canton
,1205,l,Carlos,156,carlos
,1206,l,Carlton,156,carlton
,1207,l,Carver,156,carver
,1208,l,Cass Lake,156,cass-lake
,1209,l,Cedar Mills,156,cedar-mills
,1210,l,Center City,156,center-city
,1211,l,Centerville,156,centerville
,1212,l,Ceylon,156,ceylon
,1213,l,Champlin,156,champlin
,1214,l,Chandler,156,chandler
,1215,l,Chanhassen,156,chanhassen
,1216,l,Chaska,156,chaska
,1217,l,Chatfield,156,chatfield
,1218,l,Chickamaw Beach,156,chickamaw-beach
,1219,l,Chisago City,156,chisago-city
,1220,l,Chisholm,156,chisholm
,1221,l,Chokio,156,chokio
,1222,l,Circle Pines,156,circle-pines
,1223,l,Clara City,156,clara-city
,1224,l,Claremont,156,claremont
,1225,l,Clarissa,156,clarissa
,1226,l,Clarkfield,156,clarkfield
,1227,l,Clarks Grove,156,clarks-grove
,1228,l,Clearbrook,156,clearbrook
,1229,l,Clear Lake,156,clear-lake
,1230,l,Clearwater,156,clearwater
,1231,l,Clements,156,clements
,1232,l,Cleveland,156,cleveland
,1233,l,Climax,156,climax
,1234,l,Clinton,156,clinton
,1235,l,Clitherall,156,clitherall
,1236,l,Clontarf,156,clontarf
,1237,l,Cloquet,156,cloquet
,1238,l,Coates,156,coates
,1239,l,Cobden,156,cobden
,1240,l,Cohasset,156,cohasset
,1241,l,Cokato,156,cokato
,1242,l,Cold Spring,156,cold-spring
,1243,l,Coleraine,156,coleraine
,1244,l,Cologne,156,cologne
,1245,l,Columbia Heights,156,columbia-heights
,1246,l,Columbus,156,columbus
,1247,l,Comfrey,156,comfrey
,1248,l,Comstock,156,comstock
,1249,l,Conger,156,conger
,1250,l,Cook,156,cook
,1251,l,Coon Rapids,156,coon-rapids
,1252,l,Corcoran,156,corcoran
,1253,l,Correll,156,correll
,1254,l,Cosmos,156,cosmos
,1255,l,Cottage Grove,156,cottage-grove
,1256,l,Cottonwood,156,cottonwood
,1257,l,Courtland,156,courtland
,1258,l,Cromwell,156,cromwell
,1259,l,Crookston,156,crookston
,1260,l,Crosby,156,crosby
,1261,l,Crosslake,156,crosslake
,1262,l,Crystal,156,crystal
,1263,l,Currie,156,currie
,1264,l,Cuyuna,156,cuyuna
,1265,l,Cyrus,156,cyrus
,1266,l,Dakota,156,dakota
,1267,l,Dalton,156,dalton
,1268,l,Danube,156,danube
,1269,l,Danvers,156,danvers
,1270,l,Darfur,156,darfur
,1271,l,Darwin,156,darwin
,1272,l,Dassel,156,dassel
,1273,l,Dawson,156,dawson
,1274,l,Dayton,156,dayton
,1275,l,Deephaven,156,deephaven
,1276,l,Deer Creek,156,deer-creek
,1277,l,Deer River,156,deer-river
,1278,l,Deerwood,156,deerwood
,1279,l,De Graff,156,de-graff
,1280,l,Delano,156,delano
,1281,l,Delavan,156,delavan
,1282,l,Delft,156,delft
,1283,l,Delhi,156,delhi
,1284,l,Dellwood,156,dellwood
,1285,l,Denham,156,denham
,1286,l,Dennison,156,dennison
,1287,l,Dent,156,dent
,1288,l,Detroit Lakes,156,detroit-lakes
,1289,l,Dexter,156,dexter
,1290,l,Dilworth,156,dilworth
,1291,l,Dodge Center,156,dodge-center
,1292,l,Donaldson,156,donaldson
,1293,l,Donnelly,156,donnelly
,1294,l,Doran,156,doran
,1295,l,Dover,156,dover
,1296,l,Dovray,156,dovray
,1297,l,Duluth,156,duluth
,1298,l,Dumont,156,dumont
,1299,l,Dundas,156,dundas
,1300,l,Dundee,156,dundee
,1301,l,Dunnell,156,dunnell
,1302,l,Eagan,156,eagan
,1303,l,Eagle Bend,156,eagle-bend
,1304,l,Eagle Lake,156,eagle-lake
,1305,l,East Bethel,156,east-bethel
,1306,l,East Grand Forks,156,east-grand-forks
,1307,l,East Gull Lake,156,east-gull-lake
,1308,l,East Pointe,156,east-pointe
,1309,l,Easton,156,easton
,1310,l,Echo,156,echo
,1311,l,Eden Prairie,156,eden-prairie
,1312,l,Eden Valley,156,eden-valley
,1313,l,Edgerton,156,edgerton
,1314,l,Edina,156,edina
,1315,l,Effie,156,effie
,1316,l,Eitzen,156,eitzen
,1317,l,Elba,156,elba
,1318,l,Elbow Lake,156,elbow-lake
,1319,l,Elgin,156,elgin
,1320,l,Elizabeth,156,elizabeth
,1321,l,Elko,156,elko
,1322,l,Elk River,156,elk-river
,1323,l,Elkton,156,elkton
,1324,l,Ellendale,156,ellendale
,1325,l,Ellsworth,156,ellsworth
,1326,l,Elmdale,156,elmdale
,1327,l,Elmore,156,elmore
,1328,l,Elrosa,156,elrosa
,1329,l,Ely,156,ely
,1330,l,Elysian,156,elysian
,1331,l,Emily,156,emily
,1332,l,Emmons,156,emmons
,1333,l,Erhard,156,erhard
,1334,l,Erskine,156,erskine
,1335,l,Evan,156,evan
,1336,l,Evansville,156,evansville
,1337,l,Eveleth,156,eveleth
,1338,l,Excelsior,156,excelsior
,1339,l,Eyota,156,eyota
,1340,l,Fairfax,156,fairfax
,1341,l,Fairmont,156,fairmont
,1342,l,Falcon Heights,156,falcon-heights
,1343,l,Faribault,156,faribault
,1344,l,Farmington,156,farmington
,1345,l,Farwell,156,farwell
,1346,l,Federal Dam,156,federal-dam
,1347,l,Felton,156,felton
,1348,l,Fergus Falls,156,fergus-falls
,1349,l,Fertile,156,fertile
,1350,l,Fifty Lakes,156,fifty-lakes
,1351,l,Finlayson,156,finlayson
,1352,l,Fisher,156,fisher
,1353,l,Flensburg,156,flensburg
,1354,l,Floodwood,156,floodwood
,1355,l,Florence,156,florence
,1356,l,Foley,156,foley
,1357,l,Forada,156,forada
,1358,l,Forest Lake,156,forest-lake
,1359,l,Foreston,156,foreston
,1360,l,Fort Ripley,156,fort-ripley
,1361,l,Fosston,156,fosston
,1362,l,Fountain,156,fountain
,1363,l,Foxhome,156,foxhome
,1364,l,Franklin,156,franklin
,1365,l,Frazee,156,frazee
,1366,l,Freeborn,156,freeborn
,1367,l,Freeport,156,freeport
,1368,l,Fridley,156,fridley
,1369,l,Frost,156,frost
,1370,l,Fulda,156,fulda
,1371,l,Funkley,156,funkley
,1372,l,Garfield,156,garfield
,1373,l,Garrison,156,garrison
,1374,l,Garvin,156,garvin
,1375,l,Gary,156,gary
,1376,l,Gaylord,156,gaylord
,1377,l,Gem Lake,156,gem-lake
,1378,l,Geneva,156,geneva
,1379,l,Genola,156,genola
,1380,l,Georgetown,156,georgetown
,1381,l,Ghent,156,ghent
,1382,l,Gibbon,156,gibbon
,1383,l,Gilbert,156,gilbert
,1384,l,Gilman,156,gilman
,1385,l,Glencoe,156,glencoe
,1386,l,Glenville,156,glenville
,1387,l,Glenwood,156,glenwood
,1388,l,Glyndon,156,glyndon
,1389,l,Golden Valley,156,golden-valley
,1390,l,Gonvick,156,gonvick
,1391,l,Goodhue,156,goodhue
,1392,l,Goodridge,156,goodridge
,1393,l,Good Thunder,156,good-thunder
,1394,l,Goodview,156,goodview
,1395,l,Graceville,156,graceville
,1396,l,Granada,156,granada
,1397,l,Grand Marais,156,grand-marais
,1398,l,Grand Meadow,156,grand-meadow
,1399,l,Granite Falls,156,granite-falls
,1400,l,Grant,156,grant
,1401,l,Grasston,156,grasston
,1402,l,Greenbush,156,greenbush
,1403,l,Greenfield,156,greenfield
,1404,l,Green Isle,156,green-isle
,1405,l,Greenwald,156,greenwald
,1406,l,Greenwood,156,greenwood
,1407,l,Grey Eagle,156,grey-eagle
,1408,l,Grove City,156,grove-city
,1409,l,Grygla,156,grygla
,1410,l,Gully,156,gully
,1411,l,Hackensack,156,hackensack
,1412,l,Hadley,156,hadley
,1413,l,Hallock,156,hallock
,1414,l,Halma,156,halma
,1415,l,Halstad,156,halstad
,1416,l,Hamburg,156,hamburg
,1417,l,Ham Lake,156,ham-lake
,1418,l,Hammond,156,hammond
,1419,l,Hampton,156,hampton
,1420,l,Hancock,156,hancock
,1421,l,Hanley Falls,156,hanley-falls
,1422,l,Hanover,156,hanover
,1423,l,Hanska,156,hanska
,1424,l,Harding,156,harding
,1425,l,Hardwick,156,hardwick
,1426,l,Harmony,156,harmony
,1427,l,Harris,156,harris
,1428,l,Hartland,156,hartland
,1429,l,Hastings,156,hastings
,1430,l,Hatfield,156,hatfield
,1431,l,Hawley,156,hawley
,1432,l,Hayfield,156,hayfield
,1433,l,Hayward,156,hayward
,1434,l,Hazel Run,156,hazel-run
,1435,l,Hector,156,hector
,1436,l,Heidelberg,156,heidelberg
,1437,l,Henderson,156,henderson
,1438,l,Hendricks,156,hendricks
,1439,l,Hendrum,156,hendrum
,1440,l,Henning,156,henning
,1441,l,Henriette,156,henriette
,1442,l,Herman,156,herman
,1443,l,Hermantown,156,hermantown
,1444,l,Heron Lake,156,heron-lake
,1445,l,Hewitt,156,hewitt
,1446,l,Hibbing,156,hibbing
,1447,l,Hill City,156,hill-city
,1448,l,Hillman,156,hillman
,1449,l,Hills,156,hills
,1450,l,Hilltop,156,hilltop
